method,gesture_index,point_index,x,y,time_offset_ms,pressure,touch_major,touch_minor,vx_px_s,vy_px_s,accel_px_s2,curvature
"test2",29,0,584.00,1157.00,0,0.2126,135.00,104.00,0.00,0.00,63245.5547,0.00000000
"test2",29,1,584.00,1157.00,10,0.3858,174.00,144.00,-200.00,-600.00,483735.4688,0.23717083
"test2",29,2,583.00,1154.00,15,0.3858,174.00,144.00,-500.00,-3000.00,0.0000,0.00000000
"test2",29,3,580.00,1136.00,21,0.3937,177.00,144.00,-500.00,-3000.00,0.0000,0.00000000
"test2",29,4,579.77,1134.64,21,0.3937,177.00,144.00,-754.74,-4728.39,417214.9375,0.00073567
"test2",29,5,576.00,1111.00,26,0.4094,184.00,144.00,-1000.00,-6800.00,332927.1875,0.00000003
"test2",29,6,571.00,1077.00,31,0.4409,196.00,144.00,-757.81,-5153.08,3032132.7500,0.02745977
"test2",29,7,570.24,1071.85,32,0.4409,196.00,144.00,-448.44,-8169.38,646195.6875,0.00067354
"test2",29,8,568.00,1031.00,37,0.4724,212.00,144.00,-400.00,-11400.00,414933.1250,0.00000004
"test2",29,9,566.00,974.00,42,0.5197,231.00,144.00,-472.78,-13473.39,1189855.1250,0.00446169
"test2",29,10,565.53,960.53,43,0.5197,231.00,144.00,368.19,-12631.65,288354.6875,0.00103268
"test2",29,11,567.00,910.00,47,0.5669,254.00,144.00,1000.00,-11666.67,1907862.6250,0.00000000
"test2",29,12,573.00,840.00,53,0.6220,276.00,144.00,1977.60,-23072.02,9843953.0000,0.00208369
"test2",29,13,574.98,816.93,54,0.6220,276.00,144.00,2255.60,-13231.99,769304.3125,0.00119349
"test2",29,14,584.00,764.00,58,0.6693,299.00,144.00,3600.00,-16000.00,1074873.3750,0.00000001
"test2",29,15,602.00,684.00,63,0.7165,319.00,145.00,2420.27,-10756.71,2405037.0000,0.00454770
"test2",29,16,609.26,651.73,66,0.7165,319.00,145.00,5579.73,-17243.29,161868.4375,0.00048179
"test2",29,17,626.00,600.00,69,0.7638,337.00,146.00,6000.00,-17000.00,686827.8750,0.00000000
"test2",29,18,656.00,515.00,74,0.8031,353.00,147.00,4857.06,-13761.64,2775657.2500,0.00273474
"test2",29,19,670.57,473.72,77,0.8031,353.00,147.00,9214.42,-20857.54,11401124.0000,0.00000000
"test2",29,20,689.00,432.00,79,0.8268,363.00,147.00,0.00,0.00,0.0000,0.00000000
"test2",29,21,689.00,432.00,83,0.8268,363.00,147.00,0.00,0.00,0.0000,0.00000000
"test2",28,0,570.00,1149.00,0,0.2126,136.00,102.00,0.00,0.00,65555.4844,0.00000000
"test2",28,1,570.00,1149.00,11,0.3780,169.00,145.00,-400.00,-600.00,430400.3438,0.24890396
"test2",28,2,568.00,1146.00,16,0.3858,170.00,146.00,-1000.00,-2666.67,0.0000,0.00000000
"test2",28,3,562.00,1130.00,22,0.3937,173.00,146.00,-1000.00,-2666.67,0.0000,0.00000000
"test2",28,4,561.90,1129.73,22,0.3937,173.00,146.00,-1179.86,-4346.31,290765.2188,0.00356366
"test2",28,5,556.00,1108.00,27,0.4016,178.00,146.00,-1200.00,-5800.00,651166.3125,0.00000004
"test2",28,6,550.00,1079.00,32,0.4252,188.00,147.00,-540.34,-2611.69,5095907.0000,0.06835931
"test2",28,7,549.46,1076.39,33,0.4252,188.00,147.00,-1091.93,-7677.66,464831.5625,0.00139016
"test2",28,8,544.00,1038.00,38,0.4646,202.00,148.00,-1000.00,-10000.00,292688.1563,0.00000002
"test2",28,9,539.00,988.00,43,0.5118,218.00,150.00,-854.37,-8543.82,1306707.6250,0.00998702
"test2",28,10,538.15,979.46,44,0.5118,218.00,150.00,-229.13,-9691.24,623439.3750,0.00064389
"test2",28,11,537.00,931.00,49,0.5512,236.00,151.00,0.00,-12800.00,642661.1250,0.00000000
"test2",28,12,537.00,867.00,54,0.6063,255.00,153.00,0.00,-16013.31,2588459.0000,0.00487470
"test2",28,13,537.00,850.99,55,0.6063,255.00,153.00,1250.00,-13746.67,434069.1875,0.00106869
"test2",28,14,542.00,796.00,59,0.6614,273.00,156.00,2200.00,-15200.00,501396.5313,0.00000001
"test2",28,15,553.00,720.00,64,0.7087,291.00,157.00,1840.88,-12718.87,1029243.8125,0.00384381
"test2",28,16,556.68,694.56,66,0.7087,291.00,157.00,3329.56,-14140.56,915638.1250,0.00104118
"test2",28,17,570.00,638.00,70,0.7559,307.00,158.00,5000.00,-17400.00,583858.3125,0.00000000
"test2",28,18,595.00,551.00,75,0.7874,321.00,159.00,5806.24,-20205.75,2111095.2500,0.00269109
"test2",28,19,606.61,510.59,77,0.7874,321.00,159.00,7129.17,-16196.17,5898595.5000,0.00000000
"test2",28,20,628.00,462.00,80,0.8189,333.00,159.00,0.00,0.00,0.0000,0.00000000
"test2",28,21,628.00,462.00,85,0.8189,333.00,159.00,0.00,0.00,0.0000,0.00000000
"test2",27,0,557.00,1177.00,0,0.2205,132.00,111.00,0.00,0.00,0.0000,0.00000000
"test2",27,1,557.00,1177.00,10,0.3780,172.00,142.00,0.00,0.00,673145.6250,0.00000000
"test2",27,2,557.00,1177.00,14,0.3780,172.00,142.00,-1000.00,-2500.00,756637.3125,0.05122630
"test2",27,3,555.00,1172.00,16,0.3858,174.00,143.00,-800.00,-4000.00,162078.7344,0.00043524
"test2",27,4,551.00,1152.00,21,0.3858,177.00,143.00,-923.26,-4800.96,357149.8438,0.00000003
"test2",27,5,547.31,1132.80,25,0.3858,177.00,143.00,-653.47,-3398.07,2035481.2500,0.00094608
"test2",27,6,546.00,1126.00,27,0.4094,185.00,144.00,-1400.00,-7400.00,624823.8750,0.00260752
"test2",27,7,539.00,1089.00,32,0.4409,198.00,145.00,-1237.64,-10519.90,402630.3750,0.00000006
"test2",27,8,534.05,1046.92,36,0.4409,198.00,145.00,-1049.44,-8920.41,1515992.6250,0.00881016
"test2",27,9,533.00,1038.00,37,0.4882,217.00,147.00,-500.00,-10333.33,880784.1875,0.00081785
"test2",27,10,530.00,976.00,43,0.5512,240.00,148.00,-229.57,-15611.11,2514164.7500,0.00000003
"test2",27,11,529.08,913.56,47,0.5512,240.00,148.00,-81.73,-5555.54,9729255.0000,0.04611000
"test2",27,12,529.00,908.00,48,0.6142,264.00,150.00,1200.00,-15200.00,375673.2188,0.00065476
"test2",27,13,535.00,832.00,53,0.6772,288.00,151.00,1823.58,-13428.16,0.0000,0.00000000
"test2",27,14,545.94,751.43,59,0.6772,288.00,151.00,1823.58,-13428.16,0.0000,0.00000000
"test2",27,15,546.00,751.00,59,0.7402,312.00,153.00,3600.00,-17200.00,341760.1563,0.00093468
"test2",27,16,564.00,665.00,64,0.7874,333.00,153.00,5200.00,-17800.00,1353843.5000,0.00000000
"test2",27,17,590.00,576.00,69,0.8346,352.00,153.00,3301.82,-11302.37,15699712.0000,0.00000001
"test2",27,18,593.30,564.70,70,0.8346,352.00,153.00,-1100.61,3767.46,0.0000,0.00000000
"test2",27,19,590.00,576.00,73,0.8346,352.00,153.00,-1100.61,3767.46,0.0000,0.00000000
"test2",26,0,543.00,1182.00,0,0.2677,137.00,126.00,0.00,0.00,0.0000,0.00000000
"test2",26,1,543.00,1182.00,11,0.3071,155.00,131.00,0.00,0.00,0.0000,0.00000000
"test2",26,2,543.00,1182.00,12,0.3071,155.00,131.00,0.00,0.00,117851.1328,0.00000000
"test2",26,3,543.00,1182.00,16,0.3150,156.00,131.00,-333.33,-333.33,1601.6577,0.00000000
"test2",26,4,541.00,1180.00,22,0.3228,156.00,132.00,-326.54,-326.54,1085410.3750,2.76315999
"test2",26,5,540.35,1179.35,24,0.3228,156.00,132.00,-782.31,-2448.97,42132.7422,0.00422598
"test2",26,6,538.00,1172.00,27,0.3228,157.00,132.00,-833.33,-2333.33,41334.9727,0.00000000
"test2",26,7,533.00,1158.00,33,0.3307,161.00,134.00,-916.75,-2566.89,900476.6875,0.07243385
"test2",26,8,531.17,1152.87,35,0.3307,161.00,134.00,-388.83,-4288.74,247315.8281,0.00262577
"test2",26,9,530.00,1140.00,38,0.3465,168.00,135.00,-600.00,-5000.00,206196.7344,0.00000008
"test2",26,10,527.00,1115.00,43,0.3858,179.00,138.00,-477.17,-3976.36,1460284.3750,0.00990517
"test2",26,11,525.57,1103.07,46,0.3858,179.00,138.00,-522.83,-8356.97,574734.8125,0.00296855
"test2",26,12,524.00,1078.00,49,0.4252,195.00,141.00,0.00,-10000.00,333333.4063,0.00000000
"test2",26,13,524.00,1028.00,54,0.4803,216.00,143.00,0.00,-8333.33,3226530.0000,0.00240000
"test2",26,14,524.00,1003.00,57,0.4803,216.00,143.00,500.00,-18000.00,3342695.2500,0.00105616
"test2",26,15,525.00,967.00,59,0.5354,239.00,145.00,1000.00,-11333.33,948113.8750,0.00000000
"test2",26,16,531.00,899.00,65,0.5984,264.00,147.00,1500.00,-17000.00,1880085.8750,0.00197834
"test2",26,17,534.00,865.00,67,0.5984,264.00,147.00,2333.33,-13333.33,747010.6250,0.00090499
"test2",26,18,541.00,825.00,70,0.6693,288.00,149.00,3200.00,-15400.00,524298.5000,0.00000000
"test2",26,19,557.00,748.00,75,0.7323,312.00,151.00,2666.67,-12833.33,2931970.5000,0.00415692
"test2",26,20,565.00,709.50,78,0.7323,312.00,151.00,6500.00,-20750.00,3783416.0000,0.00010537
"test2",26,21,578.00,668.00,80,0.7874,331.00,152.00,4333.33,-13500.00,2363071.0000,0.00000000
"test2",26,22,604.00,587.00,86,0.8189,347.00,153.00,0.00,0.00,0.0000,0.00000000
"test2",26,23,604.00,587.00,90,0.8189,347.00,153.00,0.00,0.00,0.0000,0.00000000
"test2",25,0,564.00,1105.00,0,0.1732,130.00,87.00,0.00,0.00,0.0000,0.00000000
"test2",25,1,564.00,1105.00,11,0.2756,141.00,126.00,0.00,0.00,0.0000,0.00000000
"test2",25,2,564.00,1105.00,16,0.2756,142.00,126.00,0.00,0.00,0.0000,0.00000000
"test2",25,3,564.00,1105.00,17,0.2756,142.00,126.00,0.00,0.00,141421.3594,0.00000000
"test2",25,4,564.00,1105.00,21,0.2756,153.00,118.00,-400.00,-400.00,30215.4629,0.00000000
"test2",25,5,562.00,1103.00,26,0.2756,153.00,119.00,-293.17,-293.17,478706.1875,2.28526688
"test2",25,6,561.12,1102.12,29,0.2756,153.00,119.00,-40.16,-1706.83,123901.8750,0.04088771
"test2",25,7,561.00,1097.00,32,0.2835,154.00,120.00,-400.00,-1800.00,70000.1406,0.00000013
"test2",25,8,559.00,1088.00,37,0.2913,156.00,122.00,-324.08,-1458.33,1119844.2500,0.08100274
"test2",25,9,558.03,1083.63,40,0.2913,156.00,122.00,-513.89,-4812.50,1086871.7500,0.00250630
"test2",25,10,557.00,1074.00,42,0.3071,159.00,125.00,-166.67,-2666.67,222655.8281,0.00000000
"test2",25,11,556.00,1058.00,48,0.3228,164.00,129.00,-250.00,-4000.00,41666.6641,0.00258898
"test2",25,12,555.50,1050.00,50,0.3228,164.00,129.00,-166.67,-4000.00,536219.0000,0.00484848
"test2",25,13,555.00,1038.00,53,0.3465,171.00,132.00,0.00,-5600.00,186666.7031,0.00000000
"test2",25,14,555.00,1010.00,58,0.3780,181.00,137.00,0.00,-4666.67,566557.8750,0.00510204
"test2",25,15,555.00,996.00,61,0.3780,181.00,137.00,333.33,-6333.33,431477.4375,0.00165517
"test2",25,16,556.00,977.00,64,0.4173,192.00,141.00,600.00,-7600.00,113590.0156,0.00179877
"test2",25,17,559.00,939.00,69,0.4567,204.00,144.00,1138.58,-7780.27,530245.7500,0.00000008
"test2",25,18,563.55,907.88,73,0.4567,204.00,144.00,1445.68,-9878.91,2892395.0000,0.00141235
"test2",25,19,565.00,898.00,74,0.4882,214.00,147.00,1166.67,-7000.00,524100.1250,0.00234324
"test2",25,20,572.00,856.00,80,0.5197,224.00,149.00,2368.77,-9905.76,907076.6875,0.00000006
"test2",25,21,581.48,816.38,84,0.5197,224.00,149.00,1524.90,-6376.95,2916547.5000,0.01465641
"test2",25,22,583.00,810.00,85,0.5433,232.00,150.00,2800.00,-9000.00,88275.6797,0.00027551
"test2",25,23,597.00,765.00,90,0.5591,239.00,151.00,2790.88,-8558.72,1125932.3750,0.00000005
"test2",25,24,610.95,722.21,95,0.5591,239.00,151.00,1045.59,-3206.42,3372595.5000,0.00000000
"test2",25,25,612.00,719.00,96,0.5669,242.00,151.00,0.00,0.00,0.0000,0.00000000
"test2",25,26,612.00,719.00,100,0.5669,242.00,151.00,0.00,0.00,0.0000,0.00000000
"test2",24,0,600.00,1095.00,0,0.1654,105.00,102.00,0.00,0.00,38393.9570,0.00000000
"test2",24,1,600.00,1095.00,11,0.3307,156.00,136.00,-188.87,-377.75,31100.0977,0.00000000
"test2",24,2,599.24,1093.49,15,0.3307,156.00,136.00,-244.51,-489.01,1409047.3750,0.74805409
"test2",24,3,599.00,1093.00,16,0.3307,156.00,137.00,-666.67,-1833.33,330343.3750,0.01335098
"test2",24,4,595.00,1082.00,22,0.3386,158.00,138.00,-1049.47,-3778.08,231024.5781,0.00000025
"test2",24,5,590.80,1066.89,26,0.3386,158.00,138.00,-802.12,-2887.70,1712306.0000,0.05124890
"test2",24,6,590.00,1064.00,27,0.3465,162.00,138.00,-800.00,-4600.00,197336.5781,0.00371179
"test2",24,7,586.00,1041.00,32,0.3701,170.00,140.00,-555.59,-5555.93,670446.1250,0.00000008
"test2",24,8,583.22,1013.22,37,0.3701,170.00,140.00,-222.05,-2220.34,5782402.0000,0.07994424
"test2",24,9,583.00,1011.00,38,0.3937,181.00,141.00,-400.00,-8000.00,291204.3750,0.00146326
"test2",24,10,581.00,971.00,43,0.4331,196.00,143.00,0.00,-9400.00,0.0000,0.00000000
"test2",24,11,581.00,924.00,48,0.4724,213.00,145.00,0.00,-9400.00,0.0000,0.00000000
"test2",24,12,581.00,922.92,48,0.4724,213.00,145.00,500.00,-8653.95,387854.6875,0.00171836
"test2",24,13,584.00,871.00,54,0.5197,230.00,147.00,1400.00,-10800.00,0.0000,0.00000000
"test2",24,14,591.00,817.00,59,0.5748,246.00,150.00,1400.00,-10800.00,0.0000,0.00000000
"test2",24,15,591.87,810.26,59,0.5748,246.00,150.00,2025.26,-9651.95,271949.8438,0.00156131
"test2",24,16,602.00,762.00,64,0.6142,261.00,152.00,3000.00,-10600.00,1074703.5000,0.00000002
"test2",24,17,617.00,709.00,69,0.6457,272.00,153.00,1536.68,-5429.57,2653094.2500,0.00000047
"test2",24,18,620.07,698.14,71,0.6457,272.00,153.00,2981.66,-10535.22,256819.7500,0.00212018
"test2",24,19,632.00,656.00,75,0.6772,279.00,156.00,4000.00,-10400.00,416541.4063,0.00000000
"test2",24,20,652.00,604.00,80,0.6850,283.00,156.00,3252.35,-8456.12,512787.8438,0.00174935
"test2",24,21,658.50,587.09,82,0.6850,283.00,156.00,3873.83,-9271.94,266533.8438,0.00161182
"test2",24,22,674.00,550.00,86,0.6929,284.00,157.00,4800.00,-9800.00,12039.9326,0.00000001
"test2",24,23,698.00,501.00,91,0.6850,282.00,156.00,4826.48,-9854.06,1845084.6250,0.00111635
"test2",24,24,707.65,481.29,93,0.6850,282.00,156.00,3449.02,-6430.62,2432388.7500,0.00000000
"test2",24,25,718.00,462.00,96,0.6614,275.00,155.00,0.00,0.00,0.0000,0.00000000
"test2",24,26,718.00,462.00,100,0.6614,275.00,155.00,0.00,0.00,0.0000,0.00000000
"test2",23,0,630.00,1113.00,0,0.3071,146.00,136.00,0.00,0.00,0.0000,0.00000000
"test2",23,1,630.00,1113.00,11,0.3465,161.00,138.00,0.00,0.00,1250000.0000,0.00000000
"test2",23,2,630.00,1113.00,12,0.3465,161.00,138.00,-750.00,-1000.00,652997.8750,0.21760000
"test2",23,3,627.00,1109.00,16,0.3465,162.00,138.00,-1000.00,-3600.00,126823.5313,0.00000014
"test2",23,4,622.00,1091.00,21,0.3543,165.00,138.00,-830.29,-2989.01,768106.3750,0.03337448
"test2",23,5,620.34,1085.02,23,0.3543,165.00,138.00,-584.85,-4505.49,533813.2500,0.00172066
"test2",23,6,618.00,1067.00,27,0.3701,172.00,139.00,-1000.00,-6600.00,300122.3750,0.00000003
"test2",23,7,613.00,1034.00,32,0.3937,183.00,141.00,-1224.79,-8083.68,583586.0625,0.00829180
"test2",23,8,610.55,1017.83,34,0.3937,183.00,141.00,-183.47,-8610.88,156270.5781,0.00071577
"test2",23,9,610.00,992.00,37,0.4409,197.00,144.00,-333.33,-8166.67,681122.1875,0.00000000
"test2",23,10,608.00,943.00,43,0.4803,213.00,146.00,-500.00,-12250.00,1278155.3750,0.00244186
"test2",23,11,607.00,918.50,45,0.4803,213.00,146.00,333.33,-9833.33,456097.3438,0.00006999
"test2",23,12,608.00,889.00,48,0.5276,231.00,148.00,400.00,-11200.00,373571.4375,0.00000000
"test2",23,13,610.00,833.00,53,0.5748,247.00,150.00,333.33,-9333.33,598351.6875,0.00627444
"test2",23,14,611.00,805.00,56,0.5748,247.00,150.00,2000.00,-10000.00,603692.3750,0.00050286
"test2",23,15,617.00,775.00,59,0.6142,261.00,152.00,2200.00,-11800.00,309197.2813,0.00113418
"test2",23,16,628.00,716.00,64,0.6457,273.00,153.00,2762.68,-10360.05,2121576.7500,0.00000001
"test2",23,17,639.05,674.56,68,0.6457,273.00,153.00,4949.28,-18559.81,7176280.5000,0.00027934
"test2",23,18,644.00,656.00,69,0.6772,282.00,154.00,3200.00,-11600.00,731838.3750,0.00025800
"test2",23,19,660.00,598.00,74,0.6850,287.00,155.00,2408.25,-8027.49,383169.7188,0.00000008
"test2",23,20,672.04,557.86,79,0.6850,287.00,155.00,2958.74,-9862.55,10296796.0000,0.00000000
"test2",23,21,675.00,548.00,80,0.6850,288.00,153.00,0.00,0.00,0.0000,0.00000000
"test2",23,22,675.00,548.00,84,0.6850,288.00,153.00,0.00,0.00,0.0000,0.00000000
"test2",22,0,611.00,1086.00,0,0.2835,164.00,113.00,0.00,0.00,45248.8086,0.00000000
"test2",22,1,611.00,1086.00,11,0.3701,172.00,138.00,-351.95,-351.95,31598.8340,0.00000000
"test2",22,2,609.24,1084.24,16,0.3701,172.00,138.00,-240.23,-240.23,1943688.5000,2.45044303
"test2",22,3,609.00,1084.00,17,0.3701,173.00,138.00,-1400.00,-1800.00,203807.5781,0.02967598
"test2",22,4,602.00,1075.00,22,0.3701,174.00,139.00,-1199.63,-2799.15,0.0000,0.00000000
"test2",22,5,596.00,1061.00,27,0.3701,174.00,139.00,-1199.63,-2799.15,0.0000,0.00000000
"test2",22,6,596.00,1061.00,27,0.3858,176.00,140.00,-1000.00,-3400.00,109341.4453,0.00703918
"test2",22,7,591.00,1044.00,32,0.3937,180.00,141.00,-666.67,-3833.33,0.0000,0.00000000
"test2",22,8,587.00,1021.00,38,0.4094,185.00,143.00,-666.67,-3833.33,0.0000,0.00000000
"test2",22,9,586.60,1018.70,38,0.4094,185.00,143.00,-319.85,-5939.14,372943.9375,0.00124236
"test2",22,10,585.00,989.00,43,0.4331,193.00,145.00,-200.00,-7800.00,106323.8594,0.00000009
"test2",22,11,584.00,950.00,48,0.4646,204.00,147.00,-186.40,-7268.55,682726.2500,0.01192807
"test2",22,12,583.81,942.73,49,0.4646,204.00,147.00,437.28,-7546.29,425881.7813,0.00155054
"test2",22,13,586.00,905.00,54,0.5039,214.00,150.00,1000.00,-9600.00,278422.0625,0.00000001
"test2",22,14,591.00,857.00,59,0.5276,225.00,153.00,1144.23,-10984.62,1478763.0000,0.00772987
"test2",22,15,592.14,846.02,60,0.5276,225.00,153.00,1963.94,-9753.85,276479.4688,0.00104382
"test2",22,16,600.00,807.00,64,0.5669,235.00,156.00,2166.67,-8666.67,1359009.1250,0.00000006
"test2",22,17,613.00,755.00,70,0.5984,244.00,159.00,4144.29,-16577.27,7529288.0000,0.00311504
"test2",22,18,617.14,738.42,71,0.5984,244.00,159.00,3213.93,-9105.68,422114.7188,0.00065392
"test2",22,19,630.00,702.00,75,0.6220,251.00,161.00,4000.00,-10600.00,558758.2500,0.00000000
"test2",22,20,650.00,649.00,80,0.6457,255.00,162.00,3013.63,-7986.12,553984.8125,0.00393040
"test2",22,21,659.04,625.04,83,0.6457,255.00,162.00,4319.70,-9013.88,252592.8906,0.00059996
"test2",22,22,672.00,598.00,86,0.6535,258.00,163.00,4800.00,-9600.00,2146625.2500,0.00000000
"test2",22,23,696.00,550.00,91,0.6457,257.00,162.00,0.00,0.00,0.0000,0.00000000
"test2",22,24,696.00,550.00,95,0.6457,257.00,162.00,0.00,0.00,0.0000,0.00000000
"test2",21,0,603.00,1077.00,0,0.3071,161.00,124.00,0.00,0.00,0.0000,0.00000000
"test2",21,1,603.00,1077.00,11,0.3937,168.00,152.00,0.00,0.00,527046.2500,0.00000000
"test2",21,2,603.00,1077.00,13,0.3937,168.00,152.00,-333.33,-1000.00,277777.8125,0.07905696
"test2",21,3,602.00,1074.00,16,0.3937,168.00,153.00,-333.33,-1833.33,139535.5781,0.00000026
"test2",21,4,600.00,1063.00,22,0.3937,169.00,153.00,-483.09,-2657.04,626748.5000,0.00204316
"test2",21,5,599.03,1057.69,24,0.3937,169.00,153.00,-677.94,-3895.30,97941.2344,0.00549011
"test2",21,6,597.00,1046.00,27,0.4094,172.00,153.00,-400.00,-3800.00,127366.4688,0.00000000
"test2",21,7,595.00,1027.00,32,0.4252,177.00,154.00,-333.33,-3166.67,785674.1875,0.01892930
"test2",21,8,594.00,1017.50,35,0.4252,177.00,154.00,0.00,-5500.00,566666.6875,0.00000000
"test2",21,9,594.00,1001.00,38,0.4488,186.00,155.00,0.00,-7200.00,360000.0000,0.00000000
"test2",21,10,594.00,965.00,43,0.4724,197.00,156.00,0.00,-9000.00,687184.3750,0.00205761
"test2",21,11,594.00,947.00,45,0.4724,197.00,156.00,333.33,-7666.67,222222.2188,0.00377002
"test2",21,12,595.00,924.00,48,0.5197,210.00,158.00,1000.00,-7666.67,644300.8125,0.00000000
"test2",21,13,601.00,878.00,54,0.5512,224.00,159.00,1500.00,-11500.00,1438556.1250,0.00320543
"test2",21,14,604.00,855.00,56,0.5512,224.00,159.00,2000.00,-8666.67,487371.2813,0.00120009
"test2",21,15,610.00,829.00,59,0.5906,237.00,160.00,2600.00,-10000.00,119053.8516,0.00085741
"test2",21,16,623.00,779.00,64,0.6220,249.00,161.00,3138.73,-10253.20,592453.8125,0.00000003
"test2",21,17,635.55,737.99,68,0.6220,249.00,161.00,2445.07,-7987.18,901489.9375,0.01281852
"test2",21,18,638.00,730.00,69,0.6457,258.00,161.00,3333.33,-7833.33,189598.8438,0.00187998
"test2",21,19,658.00,683.00,75,0.6614,265.00,161.00,4395.30,-8241.19,0.0000,0.00000000
"test2",21,20,679.98,641.79,80,0.6614,265.00,161.00,4395.30,-8241.19,0.0000,0.00000000
"test2",21,21,682.00,638.00,80,0.6693,269.00,160.00,4200.00,-7600.00,1736663.5000,0.00000000
"test2",21,22,703.00,600.00,85,0.6614,268.00,159.00,0.00,0.00,0.0000,0.00000000
"test2",21,23,703.00,600.00,90,0.6614,268.00,159.00,0.00,0.00,0.0000,0.00000000
"test2",20,0,596.00,1079.00,0,0.3071,162.00,123.00,0.00,0.00,65018.3945,0.00000000
"test2",20,1,596.00,1079.00,11,0.4016,176.00,147.00,-595.08,-396.73,0.0000,0.00000000
"test2",20,2,593.02,1077.02,16,0.4016,176.00,147.00,-595.08,-396.73,0.0000,0.00000000
"test2",20,3,593.00,1077.00,16,0.4016,177.00,147.00,-1333.33,-2000.00,309918.3438,0.01760106
"test2",20,4,585.00,1065.00,22,0.4016,179.00,147.00,-1800.00,-3800.00,519853.9688,0.00000036
"test2",20,5,576.00,1046.00,27,0.4173,184.00,147.00,-687.32,-1450.93,4977765.5000,0.59517103
"test2",20,6,575.31,1044.55,28,0.4173,184.00,147.00,-1328.17,-6387.27,83143.3281,0.00182277
"test2",20,7,570.00,1019.00,32,0.4409,192.00,148.00,-1000.00,-6333.33,3062.2124,0.00000001
"test2",20,8,564.00,981.00,38,0.4803,204.00,150.00,-997.13,-6315.19,3927595.2500,0.03274973
"test2",20,9,563.00,974.68,39,0.4803,204.00,150.00,-250.72,-10171.20,193412.0313,0.00112561
"test2",20,10,562.00,934.00,43,0.5118,218.00,151.00,200.00,-10800.00,773865.6250,0.00000000
"test2",20,11,563.00,880.00,48,0.5512,234.00,153.00,128.36,-6931.34,2356666.5000,0.01796257
"test2",20,12,563.26,866.14,50,0.5512,234.00,153.00,1935.82,-11284.33,256650.2344,0.00057726
"test2",20,13,571.00,821.00,54,0.5984,249.00,154.00,2400.00,-12200.00,576313.4375,0.00000002
"test2",20,14,583.00,760.00,59,0.6299,263.00,155.00,1843.81,-9372.62,2985812.7500,0.00825576
"test2",20,15,586.69,741.25,61,0.6299,263.00,155.00,4437.46,-14751.59,1276650.2500,0.00048120
"test2",20,16,600.00,697.00,64,0.6693,275.00,156.00,3666.67,-11000.00,494813.0313,0.00000001
"test2",20,17,622.00,631.00,70,0.6929,284.00,156.00,4605.50,-13816.53,1054200.7500,0.00496966
"test2",20,18,631.21,603.37,72,0.6929,284.00,156.00,6596.33,-13122.31,79190.8203,0.00036609
"test2",20,19,651.00,564.00,75,0.7087,291.00,156.00,6800.00,-13000.00,2934212.0000,0.00000000
"test2",20,20,685.00,499.00,80,0.7165,295.00,156.00,0.00,0.00,0.0000,0.00000000
"test2",20,21,685.00,499.00,84,0.7165,295.00,156.00,0.00,0.00,0.0000,0.00000000
"test2",19,0,568.00,1132.00,0,0.2756,143.00,124.00,0.00,0.00,158113.8750,0.00000000
"test2",19,1,568.00,1132.00,10,0.4173,185.00,146.00,-500.00,-1500.00,1729.5913,0.00000043
"test2",19,2,565.00,1123.00,16,0.4252,186.00,147.00,-496.72,-1490.15,2759383.2500,0.38451049
"test2",19,3,563.51,1118.53,19,0.4252,186.00,147.00,-254.91,-9764.77,1683948.5000,0.00122017
"test2",19,4,563.00,1099.00,21,0.4331,191.00,147.00,-400.00,-6400.00,213749.5625,0.00000000
"test2",19,5,561.00,1067.00,26,0.4567,200.00,147.00,-333.33,-5333.33,1133115.6250,0.01019412
"test2",19,6,560.00,1051.00,29,0.4567,200.00,147.00,333.33,-8666.67,711458.1250,0.00006812
"test2",19,7,561.00,1025.00,32,0.4961,214.00,148.00,400.00,-10800.00,360246.8125,0.00000000
"test2",19,8,563.00,971.00,37,0.5512,234.00,150.00,333.33,-9000.00,3085709.7500,0.00752909
"test2",19,9,564.00,944.00,40,0.5512,234.00,150.00,2500.00,-18000.00,2512469.0000,0.00029159
"test2",19,10,569.00,908.00,42,0.5984,255.00,150.00,2000.00,-13000.00,463694.5313,0.00089965
"test2",19,11,579.00,843.00,47,0.6535,278.00,151.00,2437.06,-10723.10,340760.6250,0.00000007
"test2",19,12,591.19,789.38,52,0.6535,278.00,151.00,2814.70,-12384.52,849348.6250,0.00269278
"test2",19,13,594.00,777.00,53,0.7087,298.00,152.00,3400.00,-13000.00,308834.5000,0.00088630
"test2",19,14,611.00,712.00,58,0.7480,314.00,153.00,3839.94,-11519.82,0.0000,0.00000000
"test2",19,15,630.20,654.40,63,0.7480,314.00,153.00,3839.94,-11519.82,0.0000,0.00000000
"test2",19,16,632.00,649.00,63,0.7874,326.00,154.00,4166.67,-10333.33,131115.8750,0.00055430
"test2",19,17,657.00,587.00,69,0.7953,333.00,155.00,4800.00,-10800.00,0.0000,0.00000000
"test2",19,18,681.00,533.00,74,0.8110,336.00,155.00,4800.00,-10800.00,0.0000,0.00000000
"test2",19,19,682.65,529.29,74,0.8110,336.00,155.00,-412.52,928.19,0.0000,0.00000000
"test2",19,20,681.00,533.00,78,0.8110,336.00,155.00,-412.52,928.19,0.0000,0.00000000
"test2",18,0,562.00,958.00,0,0.2992,150.00,129.00,-100.00,-300.00,279781.6563,0.15811396
