method,gesture_index,point_index,x,y,time_offset_ms,pressure,touch_major,touch_minor,vx_px_s,vy_px_s,accel_px_s2,curvature
"",43,14,703.00,1020.00,59,0.3780,186.00,132.00,-2800.00,-9400.00,953823.0625,0.00000002
"",43,15,689.00,973.00,64,0.4331,204.00,136.00,-1438.54,-4829.35,5226302.0000,0.04063541
"",43,16,687.56,968.17,65,0.4331,204.00,136.00,-1912.29,-10034.13,544645.2500,0.00263851
"",43,17,678.00,918.00,70,0.4882,224.00,140.00,-1000.00,-12600.00,467339.0313,0.00000001
"",43,18,673.00,855.00,75,0.5512,244.00,144.00,-815.12,-10270.63,3741571.5000,0.00995000
"",43,19,672.18,844.73,76,0.5512,244.00,144.00,-46.22,-13932.34,3483104.7500,0.00000000
"",43,20,672.00,789.00,80,0.5984,263.00,147.00,0.00,0.00,0.0000,0.00000000
"",43,21,672.00,789.00,85,0.5984,263.00,147.00,0.00,0.00,0.0000,0.00000000
"",42,0,666.00,956.00,0,0.2205,150.00,96.00,0.00,0.00,24819.3008,0.00000000
"",42,1,666.00,956.00,10,0.2205,151.00,96.00,-175.49,175.51,9368.0684,0.00012475
"",42,2,665.30,956.70,14,0.2205,151.00,96.00,-149.02,148.99,333925.2500,6.37051868
"",42,3,665.00,957.00,16,0.2283,151.00,98.00,0.00,800.00,127307.4609,0.06051541
"",42,4,665.00,961.00,21,0.2362,152.00,100.00,-193.65,193.63,11240.0664,0.00018575
"",42,5,664.23,961.77,25,0.2362,152.00,100.00,-225.40,225.46,318810.9063,0.00000012
"",42,6,664.00,962.00,26,0.2756,160.00,113.00,0.00,0.00,175628.6563,0.00000000
"",42,7,664.00,962.00,32,0.2677,174.00,100.00,0.00,-1053.77,67214.9688,0.00000000
"",42,8,664.00,957.78,36,0.2677,174.00,100.00,0.00,-784.91,1100135.6250,0.54104912
"",42,9,664.00,957.00,37,0.2677,174.00,101.00,333.33,-1833.33,375339.8438,0.00766124
"",42,10,666.00,946.00,43,0.2756,174.00,102.00,892.21,-4014.92,531307.6875,0.00000044
"",42,11,669.57,929.94,47,0.2756,174.00,102.00,431.15,-1940.31,2524613.7500,0.00550616
"",42,12,670.00,928.00,48,0.2756,173.00,105.00,1000.00,-4400.00,58644.0508,0.00101116
"",42,13,675.00,906.00,53,0.2992,174.00,110.00,1161.22,-4644.92,0.0000,0.00000000
"",42,14,681.97,878.13,59,0.2992,174.00,110.00,1161.22,-4644.92,0.0000,0.00000000
"",42,15,682.00,878.00,59,0.3150,176.00,116.00,1400.00,-7200.00,329848.4375,0.00032437
"",42,16,689.00,842.00,64,0.3386,180.00,123.00,1800.00,-8800.00,1072104.2500,0.00000001
"",42,17,698.00,798.00,69,0.3780,186.00,132.00,725.77,-3548.22,5699276.0000,0.01459962
"",42,18,698.73,794.45,70,0.3780,186.00,132.00,2054.85,-9090.36,263532.6250,0.00033889
"",42,19,709.00,749.00,75,0.4252,194.00,140.00,2200.00,-10400.00,853109.1250,0.00000002
"",42,20,720.00,697.00,80,0.4567,201.00,147.00,1317.20,-6226.81,6091223.0000,0.02159790
"",42,21,721.32,690.77,81,0.4567,201.00,147.00,3420.70,-11943.30,777798.1250,0.00125096
"",42,22,735.00,643.00,85,0.4961,208.00,155.00,3333.33,-8833.33,384205.6563,0.00000001
"",42,23,755.00,590.00,91,0.5433,215.00,162.00,4147.22,-10990.11,2179723.7500,0.01336928
"",42,24,759.15,579.01,92,0.5433,215.00,162.00,5463.20,-9252.47,251851.4844,0.00193944
"",42,25,781.00,542.00,96,0.5748,219.00,168.00,6000.00,-8400.00,397617.0000,0.00000001
"",42,26,811.00,500.00,101,0.5906,222.00,171.00,4844.45,-6782.23,6945588.0000,0.00000000
"",42,27,820.69,486.44,103,0.5906,222.00,171.00,-3229.63,4521.48,0.0000,0.00000000
"",42,28,811.00,500.00,106,0.5906,222.00,171.00,-3229.63,4521.48,0.0000,0.00000000
"",41,0,717.00,1116.00,0,0.1969,135.00,94.00,0.00,0.00,0.0000,0.00000000
"",41,1,717.00,1116.00,11,0.1969,136.00,95.00,0.00,0.00,0.0000,0.00000000
"",41,2,717.00,1116.00,16,0.1969,136.00,95.00,0.00,0.00,559017.0000,0.00000000
"",41,3,717.00,1116.00,17,0.1969,136.00,95.00,-250.00,-500.00,380172.6563,0.35777086
"",41,4,716.00,1114.00,21,0.3307,157.00,136.00,-500.00,-2000.00,163511.2188,0.00000116
"",41,5,713.00,1102.00,27,0.3307,158.00,137.00,-737.92,-2951.78,1109731.1250,0.00655484
"",41,6,712.26,1099.05,28,0.3307,158.00,137.00,-1065.52,-4012.05,197666.2500,0.00385299
"",41,7,708.00,1083.00,32,0.3386,161.00,137.00,-1000.00,-4800.00,266131.0625,0.00000000
"",41,8,703.00,1059.00,37,0.3622,169.00,138.00,-728.61,-3497.31,1537526.5000,0.00119860
"",41,9,701.54,1052.01,39,0.3622,169.00,138.00,-1385.70,-6501.34,826402.7500,0.00270457
"",41,10,696.00,1026.00,43,0.4016,184.00,140.00,-1600.00,-9800.00,211704.0938,0.00000001
"",41,11,688.00,977.00,48,0.4488,205.00,142.00,-1429.44,-8755.31,1076708.0000,0.00463881
"",41,12,685.14,959.49,50,0.4488,205.00,142.00,-1035.28,-10872.34,748946.8750,0.00190715
"",41,13,681.00,916.00,54,0.5197,231.00,144.00,-400.00,-13800.00,144357.3906,0.00000001
"",41,14,679.00,847.00,59,0.5906,258.00,147.00,-420.90,-14521.48,891933.7500,0.00399255
"",41,15,678.16,817.96,61,0.5906,258.00,147.00,1280.60,-13985.68,957562.3750,0.00136464
"",41,16,682.00,776.00,64,0.6535,283.00,149.00,1833.33,-11166.67,943013.5625,0.00000000
"",41,17,693.00,709.00,70,0.7087,304.00,150.00,2750.00,-16750.00,16974246.0000,0.00000000
"",41,18,698.50,675.50,72,0.7087,304.00,150.00,-2750.00,16750.00,0.0000,0.00000000
"",41,19,693.00,709.00,74,0.7087,304.00,150.00,-2750.00,16750.00,0.0000,0.00000000
"",40,0,691.00,1032.00,0,0.2126,144.00,96.00,0.00,0.00,0.0000,0.00000000
"",40,1,691.00,1032.00,10,0.2126,144.00,96.00,0.00,0.00,0.0000,0.00000000
"",40,2,691.00,1032.00,16,0.2126,145.00,96.00,0.00,0.00,0.0000,0.00000000
"",40,3,691.00,1032.00,21,0.3150,168.00,120.00,0.00,0.00,0.0000,0.00000000
"",40,4,691.00,1032.00,21,0.3150,168.00,120.00,-400.00,-400.00,253683.9688,0.58925569
"",40,5,689.00,1030.00,26,0.3150,168.00,121.00,-333.33,-1666.67,0.0000,0.00000000
"",40,6,687.00,1020.00,32,0.3150,169.00,123.00,-333.33,-1666.67,0.0000,0.00000000
"",40,7,686.71,1018.53,32,0.3150,169.00,123.00,-341.15,-3305.76,260382.4844,0.00494841
"",40,8,685.00,1002.00,37,0.3307,171.00,126.00,-200.00,-4600.00,457919.9063,0.00000009
"",40,9,684.00,979.00,42,0.3543,177.00,131.00,-100.56,-2312.56,1891229.5000,0.00608290
"",40,10,683.80,974.37,44,0.3543,177.00,131.00,-199.72,-6093.72,528932.0000,0.00180648
"",40,11,683.00,950.00,48,0.3937,187.00,136.00,0.00,-8200.00,776511.2500,0.00000000
"",40,12,683.00,909.00,53,0.4409,201.00,142.00,0.00,-4317.44,2886917.2500,0.00000000
"",40,13,683.00,900.37,55,0.4409,201.00,142.00,0.00,-10091.28,302673.0000,0.00196398
"",40,14,683.00,860.00,59,0.4961,219.00,147.00,800.00,-11000.00,433845.7500,0.00000002
"",40,15,687.00,805.00,64,0.5591,237.00,153.00,642.64,-8836.49,2716314.0000,0.01209003
"",40,16,688.29,787.33,66,0.5591,237.00,153.00,2904.91,-13775.68,1431601.7500,0.00081737
"",40,17,697.00,746.00,69,0.6299,255.00,158.00,2500.00,-9500.00,198185.4375,0.00000002
"",40,18,712.00,689.00,75,0.6850,270.00,162.00,2802.61,-10649.96,1039585.5000,0.00734467
"",40,19,717.61,667.70,77,0.6850,270.00,162.00,4798.26,-11233.36,844407.3750,0.00119597
"",40,20,732.00,634.00,80,0.7244,281.00,166.00,3333.33,-9166.67,1634174.1250,0.01062646
"",40,21,742.00,606.50,83,0.7244,281.00,166.00,7500.00,-11750.00,6969801.0000,0.00000000
"",40,22,757.00,583.00,85,0.7480,287.00,168.00,0.00,0.00,0.0000,0.00000000
"",40,23,757.00,583.00,90,0.7480,287.00,168.00,0.00,0.00,0.0000,0.00000000
"",39,0,704.00,1100.00,0,0.2047,140.00,96.00,0.00,0.00,0.0000,0.00000000
"",39,1,704.00,1100.00,11,0.2047,141.00,96.00,0.00,0.00,0.0000,0.00000000
"",39,2,704.00,1100.00,16,0.2047,141.00,96.00,0.00,0.00,0.0000,0.00000000
"",39,3,704.00,1100.00,18,0.2047,141.00,96.00,0.00,0.00,0.0000,0.00000000
"",39,4,704.00,1100.00,21,0.2047,141.00,96.00,0.00,0.00,0.0000,0.00000000
"",39,5,704.00,1100.00,27,0.3386,165.00,133.00,0.00,0.00,600925.2500,0.00000000
"",39,6,704.00,1100.00,29,0.2047,141.00,96.00,-666.67,-1000.00,404450.5625,0.21334623
"",39,7,702.00,1097.00,32,0.3465,166.00,134.00,-333.33,-2166.67,166634.0156,0.00000032
"",39,8,700.00,1084.00,38,0.3465,169.00,135.00,-485.35,-3154.85,710745.6250,0.00124272
"",39,9,699.03,1077.69,40,0.3465,169.00,135.00,-676.43,-4563.44,281880.2500,0.00000674
"",39,10,697.00,1064.00,43,0.3701,175.00,137.00,-800.00,-5400.00,181964.5781,0.00000000
"",39,11,693.00,1037.00,48,0.3937,185.00,139.00,-666.67,-4500.00,1116653.0000,0.00255723
"",39,12,691.00,1023.50,51,0.3937,185.00,139.00,-1000.00,-7833.33,460407.7188,0.00198550
"",39,13,688.00,1000.00,54,0.4409,200.00,142.00,-800.00,-9200.00,307823.9375,0.00000000
"",39,14,684.00,954.00,59,0.4882,218.00,145.00,-666.67,-7666.67,2611702.0000,0.00475407
"",39,15,682.00,931.00,62,0.4882,218.00,145.00,-500.00,-15500.00,3001157.2500,0.00005586
"",39,16,681.00,900.00,64,0.5433,237.00,149.00,-333.33,-9500.00,657429.8750,0.00171377
"",39,17,679.00,843.00,70,0.6063,256.00,152.00,460.82,-13363.81,1470715.1250,0.00000002
"",39,18,680.38,802.91,73,0.6063,256.00,152.00,308.78,-8954.29,1432241.8750,0.00875776
"",39,19,681.00,785.00,75,0.6614,273.00,156.00,1800.00,-11400.00,552688.6250,0.00154806
"",39,20,690.00,728.00,80,0.7008,285.00,158.00,2418.52,-8706.67,365329.9375,0.00000000
"",39,21,702.09,684.47,85,0.7008,285.00,158.00,2907.41,-10466.67,10862979.0000,0.00000000
"",39,22,705.00,674.00,86,0.7244,294.00,159.00,0.00,0.00,0.0000,0.00000000
"",39,23,705.00,674.00,90,0.7244,294.00,159.00,0.00,0.00,0.0000,0.00000000
"",38,0,648.00,957.00,0,0.2205,144.00,99.00,0.00,0.00,0.0000,0.00000000
"",38,1,648.00,957.00,11,0.2205,144.00,99.00,0.00,0.00,0.0000,0.00000000
"",38,2,648.00,957.00,16,0.2205,144.00,99.00,0.00,0.00,0.0000,0.00000000
"",38,3,648.00,957.00,19,0.2205,144.00,99.00,0.00,0.00,0.0000,0.00000000
"",38,4,648.00,957.00,22,0.2205,145.00,100.00,0.00,0.00,0.0000,0.00000000
"",38,5,648.00,957.00,27,0.2677,150.00,116.00,0.00,0.00,0.0000,0.00000000
"",38,6,648.00,957.00,30,0.2205,144.00,99.00,0.00,0.00,424918.2813,0.00000000
"",38,7,648.00,957.00,32,0.2677,150.00,117.00,-166.67,-833.33,0.0000,0.00000000
"",38,8,647.00,952.00,38,0.6299,249.00,162.00,-166.67,-833.33,2325715.0000,1.04092419
"",38,9,646.50,949.50,41,0.6299,249.00,162.00,750.00,-7750.00,1277203.8750,0.00079443
"",38,10,648.00,934.00,43,0.6299,249.00,163.00,600.00,-5200.00,174483.3281,0.00000000
"",38,11,651.00,908.00,48,0.6378,252.00,163.00,500.00,-4333.33,1133115.3750,0.00490848
"",38,12,652.50,895.00,51,0.6378,252.00,163.00,1166.67,-7666.67,178124.7188,0.00026207
"",38,13,656.00,872.00,54,0.6614,258.00,164.00,1200.00,-8200.00,54153.3359,0.00038742
"",38,14,662.00,831.00,59,0.6772,265.00,165.00,1102.51,-8452.61,594447.3125,0.00000005
"",38,15,666.41,797.19,63,0.6772,265.00,165.00,794.98,-6094.79,1537068.6250,0.00821649
"",38,16,668.00,785.00,65,0.7087,273.00,167.00,1800.00,-9000.00,132609.5156,0.00152869
"",38,17,677.00,740.00,70,0.7323,279.00,168.00,2462.42,-9028.90,296572.2188,0.00000013
"",38,18,686.85,703.88,74,0.7323,279.00,168.00,2150.33,-7884.40,1107704.2500,0.00919192
"",38,19,689.00,696.00,75,0.7559,285.00,171.00,2500.00,-6833.33,149875.7344,0.00282525
"",38,20,704.00,655.00,81,0.7717,287.00,173.00,3323.49,-6472.05,0.0000,0.00000000
"",38,21,720.62,622.64,86,0.7717,287.00,173.00,3323.49,-6472.05,0.0000,0.00000000
"",38,22,723.00,618.00,86,0.7795,286.00,175.00,4600.00,-7000.00,471828.5625,0.00116845
"",38,23,746.00,583.00,91,0.7795,283.00,177.00,3666.67,-4833.33,0.0000,0.00000000
"",38,24,768.00,554.00,97,0.7717,277.00,179.00,3666.67,-4833.33,0.0000,0.00000000
"",38,25,768.19,553.75,97,0.7717,277.00,179.00,-46.57,61.40,0.0000,0.00000000
"",38,26,768.00,554.00,101,0.7717,277.00,179.00,-46.57,61.40,0.0000,0.00000000
"",37,0,646.00,1075.00,0,0.2126,140.00,100.00,0.00,0.00,0.0000,0.00000000
"",37,1,646.00,1075.00,11,0.2126,141.00,101.00,0.00,0.00,0.0000,0.00000000
"",37,2,646.00,1075.00,16,0.2126,141.00,101.00,0.00,0.00,0.0000,0.00000000
"",37,3,646.00,1075.00,16,0.2126,141.00,101.00,0.00,0.00,0.0000,0.00000000
"",37,4,646.00,1075.00,21,0.2441,144.00,111.00,0.00,0.00,0.0000,0.00000000
"",37,5,646.00,1075.00,27,0.2126,141.00,101.00,0.00,0.00,0.0000,0.00000000
"",37,6,646.00,1075.00,27,0.2441,145.00,111.00,-600.00,-400.00,401995.0313,0.59736943
"",37,7,643.00,1073.00,32,0.2520,147.00,113.00,-800.00,-2400.00,347773.3125,0.00000000
"",37,8,639.00,1061.00,37,0.2677,151.00,116.00,-250.12,-750.37,2517481.7500,0.80875313
"",37,9,638.75,1060.25,38,0.2677,151.00,116.00,-549.98,-3249.93,246997.2031,0.00463566
"",37,10,636.00,1044.00,43,0.2913,158.00,120.00,-1000.00,-4400.00,365455.2500,0.00000005
"",37,11,631.00,1022.00,48,0.3150,167.00,123.00,-595.03,-2618.16,3260198.0000,0.11559166
"",37,12,630.40,1019.38,49,0.3150,167.00,123.00,-480.99,-5876.37,468112.2500,0.00270182
"",37,13,628.00,990.00,54,0.3543,180.00,127.00,-200.00,-8200.00,98017.5469,0.00000008
"",37,14,627.00,949.00,59,0.4016,195.00,132.00,-211.98,-8689.94,1168024.6250,0.00387283
"",37,15,626.79,940.31,60,0.4016,195.00,132.00,52.99,-9827.51,284353.4688,0.00203139
"",37,16,627.00,901.00,64,0.4488,212.00,136.00,833.33,-9000.00,783080.0625,0.00000003
"",37,17,632.00,847.00,70,0.4961,229.00,140.00,1266.54,-13678.47,2925104.5000,0.00491019
"",37,18,633.27,833.32,71,0.4961,229.00,140.00,1933.36,-10830.38,2085311.1250,0.00638834
"",37,19,641.00,790.00,75,0.5433,246.00,142.00,250.00,-19000.00,1583470.3750,0.00000000
"",37,20,642.00,714.00,79,0.5827,260.00,144.00,166.67,-12666.67,8445175.0000,0.00000000
"",37,21,642.50,676.00,82,0.5827,260.00,144.00,-166.67,12666.67,0.0000,0.00000000
"",37,22,642.00,714.00,85,0.5827,260.00,144.00,-166.67,12666.67,0.0000,0.00000000
"",36,0,637.00,846.00,0,0.3150,177.00,117.00,0.00,0.00,0.0000,0.00000000
"",36,1,637.00,846.00,11,0.3150,177.00,117.00,0.00,0.00,1269295.5000,0.00000000
"",36,2,637.00,846.00,13,0.3150,177.00,117.00,1000.00,-2333.33,400616.8125,0.01131952
"",36,3,640.00,839.00,16,0.3307,180.00,119.00,1666.67,-3333.33,158379.8281,0.00000000
"",36,4,650.00,819.00,22,0.3543,186.00,123.00,2091.64,-4183.29,521798.4688,0.00681472
"",36,5,654.18,810.63,24,0.3543,186.00,123.00,2272.24,-5211.14,200853.2344,0.00121959
"",36,6,661.00,795.00,27,0.3858,195.00,128.00,2400.00,-5800.00,209231.3750,0.00000000
"",36,7,673.00,766.00,32,0.4173,204.00,133.00,2000.00,-4833.33,248451.9531,0.00685775
"",36,8,679.00,751.50,35,0.4173,204.00,133.00,1666.67,-5500.00,303274.3125,0.00134638
"",36,9,684.00,735.00,38,0.4646,213.00,140.00,1800.00,-6400.00,221610.2344,0.00000000
"",36,10,693.00,703.00,43,0.5039,222.00,147.00,1500.00,-5333.33,400616.8438,0.00402920
"",36,11,697.50,687.00,46,0.5039,222.00,147.00,2166.67,-6333.33,413506.4688,0.00188943
"",36,12,704.00,668.00,49,0.5512,231.00,155.00,2800.00,-7400.00,263733.9063,0.00000000
"",36,13,718.00,631.00,54,0.5984,238.00,162.00,2333.33,-6166.67,1495105.2500,0.01928558
"",36,14,725.00,612.50,57,0.5984,238.00,162.00,6000.00,-8750.00,1908042.1250,0.00083735
"",36,15,737.00,595.00,59,0.6378,245.00,168.00,4000.00,-5500.00,566727.9375,0.00000000
"",36,16,761.00,562.00,65,0.6772,249.00,174.00,6000.00,-8250.00,2497568.2500,0.00341481
"",36,17,773.00,545.50,67,0.6772,249.00,174.00,3666.67,-3833.33,1768203.3750,0.00000000
"",36,18,784.00,534.00,70,0.7087,253.00,180.00,0.00,0.00,0.0000,0.00000000
"",36,19,784.00,534.00,74,0.7087,253.00,180.00,0.00,0.00,0.0000,0.00000000
"",35,0,589.00,1106.00,0,0.3228,158.00,132.00,0.00,0.00,0.0000,0.00000000
"",35,1,589.00,1106.00,11,0.3228,159.00,132.00,0.00,0.00,0.0000,0.00000000
"",35,2,589.00,1106.00,16,0.3228,159.00,132.00,0.00,0.00,351364.1875,0.00000000
"",35,3,589.00,1106.00,19,0.3228,159.00,132.00,-333.33,-1000.00,600411.3750,0.15178932
"",35,4,588.00,1103.00,22,0.5039,210.00,155.00,-400.00,-2800.00,94280.9219,0.00000000
"",35,5,586.00,1089.00,27,0.5039,211.00,155.00,-333.33,-2333.33,1078693.7500,0.01272792
"",35,6,585.00,1082.00,30,0.5039,211.00,155.00,-1000.00,-5500.00,849836.6250,0.00047703
"",35,7,583.00,1071.00,32,0.5118,213.00,156.00,-666.67,-3833.33,0.0000,0.00000000
"",35,8,579.00,1048.00,38,0.5276,216.00,156.00,-666.67,-3833.33,2316240.5000,0.04055599
"",35,9,577.00,1036.50,41,0.5276,216.00,156.00,0.00,-10750.00,1686898.0000,0.00173067
"",35,10,577.00,1015.00,43,0.5433,222.00,156.00,-400.00,-7400.00,181147.2344,0.00189351
"",35,11,575.00,978.00,48,0.5591,230.00,157.00,159.23,-6687.52,375076.9063,0.00000005
"",35,12,575.80,944.56,53,0.5591,230.00,157.00,203.86,-8562.38,1301503.2500,0.01330396
"",35,13,576.00,936.00,54,0.5906,239.00,158.00,1200.00,-9400.00,186516.1875,0.00137923
"",35,14,582.00,889.00,59,0.6142,248.00,159.00,1725.99,-8629.91,362938.4063,0.00000011
"",35,15,590.63,845.85,64,0.6142,248.00,159.00,1370.06,-6850.46,3642564.0000,0.02411082
"",35,16,592.00,839.00,65,0.6299,257.00,159.00,3200.00,-10000.00,65268.5195,0.00033477
"",35,17,608.00,789.00,70,0.6614,264.00,161.00,3293.71,-9687.40,0.0000,0.00000000
"",35,18,624.47,740.56,75,0.6614,264.00,161.00,3293.71,-9687.40,0.0000,0.00000000
"",35,19,625.00,739.00,75,0.6850,270.00,162.00,4200.00,-9800.00,2132416.5000,0.00000000
"",35,20,646.00,690.00,80,0.6850,273.00,162.00,0.00,0.00,0.0000,0.00000000
"",35,21,646.00,690.00,85,0.6850,273.00,162.00,0.00,0.00,0.0000,0.00000000
"",34,0,704.00,1071.00,0,0.1732,135.00,86.00,0.00,0.00,0.0000,0.00000000
"",34,1,704.00,1071.00,11,0.1732,135.00,87.00,0.00,0.00,0.0000,0.00000000
"",34,2,704.00,1071.00,12,0.1732,135.00,87.00,0.00,0.00,0.0000,0.00000000
"",34,3,704.00,1071.00,17,0.1732,135.00,87.00,0.00,0.00,0.0000,0.00000000
"",34,4,704.00,1071.00,22,0.1890,136.00,90.00,0.00,0.00,0.0000,0.00000000
"",34,5,704.00,1071.00,23,0.1732,135.00,87.00,0.00,0.00,0.0000,0.00000000
"",34,6,704.00,1071.00,27,0.1890,137.00,92.00,0.00,0.00,0.0000,0.00000000
"",34,7,704.00,1071.00,33,0.1969,138.00,94.00,0.00,0.00,0.0000,0.00000000
"",34,8,704.00,1071.00,34,0.1732,135.00,87.00,0.00,0.00,0.0000,0.00000000
"",34,9,704.00,1071.00,38,0.2047,138.00,96.00,0.00,0.00,0.0000,0.00000000
"",34,10,704.00,1071.00,43,0.2047,138.00,97.00,0.00,0.00,353553.3750,0.00000000
"",34,11,704.00,1071.00,45,0.1732,135.00,87.00,-500.00,-500.00,675462.8125,0.98994952
"",34,12,702.00,1069.00,49,0.4803,215.00,145.00,-400.00,-3200.00,47402.5547,0.00000029
"",34,13,700.00,1053.00,54,0.4882,216.00,146.00,-429.41,-3435.18,981036.9375,0.00172347
"",34,14,699.14,1046.13,56,0.4882,216.00,146.00,-713.72,-5376.55,239961.9531,0.00240208
"",34,15,697.00,1030.00,59,0.4961,218.00,146.00,-833.33,-4666.67,395040.6563,0.00000000
"",34,16,692.00,1002.00,65,0.5118,224.00,147.00,-1250.00,-7000.00,1185121.7500,0.00811230
"",34,17,689.50,988.00,67,0.5118,224.00,147.00,-833.33,-9333.33,175682.0938,0.00046140
"",34,18,687.00,960.00,70,0.5433,234.00,149.00,-666.67,-8833.33,738204.5625,0.00000000
"",34,19,683.00,907.00,76,0.5827,250.00,150.00,-1000.00,-13250.00,858980.2500,0.00353422
"",34,20,681.00,880.50,78,0.5827,250.00,150.00,333.33,-12166.67,616341.1250,0.00184874
"",34,21,682.00,844.00,81,0.6378,268.00,152.00,1200.00,-13800.00,461735.8438,0.00000000
"",34,22,688.00,775.00,86,0.6850,288.00,153.00,1000.00,-11500.00,1094317.5000,0.00718753
"",34,23,691.00,740.50,89,0.6850,288.00,153.00,4000.00,-12833.33,527865.5625,0.00065872
"",34,24,703.00,702.00,92,0.7480,307.00,156.00,4800.00,-14200.00,2997866.0000,0.00000000
"",34,25,727.00,631.00,97,0.8031,324.00,158.00,0.00,0.00,0.0000,0.00000000
"",34,26,727.00,631.00,101,0.8031,324.00,158.00,0.00,0.00,0.0000,0.00000000
"",33,0,685.00,1033.00,0,0.2047,140.00,94.00,0.00,0.00,167628.0938,0.00000000
"",33,1,685.00,1033.00,11,0.3701,159.00,152.00,-400.00,-1800.00,36666.5977,0.00000000
"",33,2,683.00,1024.00,16,0.3780,160.00,153.00,-360.23,-1621.03,1790121.6250,0.19175546
"",33,3,682.28,1020.76,18,0.3780,160.00,153.00,-69.89,-5189.48,304372.3438,0.00105625
"",33,4,682.00,1000.00,22,0.3858,165.00,153.00,-200.00,-6400.00,7652.7437,0.00000007
"",33,5,681.00,968.00,27,0.4094,174.00,153.00,-198.79,-6361.76,272992.6563,0.00385479
"",33,6,680.60,955.28,29,0.4094,174.00,153.00,99.40,-6819.12,945554.0625,0.00024451
"",33,7,681.00,928.00,33,0.4488,189.00,155.00,200.00,-10600.00,428735.0313,0.00000001
"",33,8,682.00,875.00,38,0.5118,210.00,156.00,159.57,-8456.71,3493748.5000,0.00654814
"",33,9,682.48,849.63,41,0.5118,210.00,156.00,1760.65,-18814.94,3826357.5000,0.00063438
"",33,10,686.00,812.00,43,0.5748,234.00,158.00,1500.00,-11166.67,11878.6787,0.00000001
"",33,11,695.00,745.00,49,0.6378,258.00,159.00,1490.52,-11096.03,2436471.2500,0.00772997
"",33,12,699.47,711.71,52,0.6378,258.00,159.00,5264.22,-17355.96,2500135.0000,0.00122035
"",33,13,710.00,677.00,54,0.7087,282.00,160.00,4600.00,-12400.00,2645146.5000,0.00000000
"",33,14,733.00,615.00,59,0.7559,300.00,162.00,0.00,0.00,0.0000,0.00000000
"",33,15,733.00,615.00,64,0.7559,300.00,162.00,0.00,0.00,0.0000,0.00000000
"",32,0,679.00,1013.00,0,0.1890,131.00,97.00,0.00,0.00,0.0000,0.00000000
"",32,1,679.00,1013.00,11,0.1969,132.00,98.00,0.00,0.00,0.0000,0.00000000
"",32,2,679.00,1013.00,14,0.1969,132.00,98.00,0.00,0.00,0.0000,0.00000000
"",32,3,679.00,1013.00,17,0.2362,154.00,99.00,0.00,0.00,0.0000,0.00000000
"",32,4,679.00,1013.00,22,0.2362,155.00,99.00,0.00,0.00,897527.4375,0.00000000
"",32,5,679.00,1013.00,24,0.1969,132.00,98.00,-666.67,-1666.67,447903.2188,0.10885589
"",32,6,677.00,1008.00,27,0.2441,156.00,102.00,0.00,-2833.33,0.0000,0.00000000
"",32,7,677.00,991.00,33,0.2677,159.00,108.00,0.00,-2833.33,1472222.2500,0.00000000
"",32,8,677.00,982.50,36,0.2677,159.00,108.00,0.00,-7250.00,561805.1250,0.00380499
"",32,9,677.00,968.00,38,0.2992,168.00,114.00,400.00,-6200.00,207096.3594,0.00000000
"",32,10,679.00,937.00,43,0.3465,182.00,122.00,333.33,-5166.67,1374368.7500,0.00920700
"",32,11,680.00,921.50,46,0.3465,182.00,122.00,1333.33,-9166.67,347299.9063,0.00109038
"",32,12,684.00,894.00,49,0.4016,201.00,130.00,1200.00,-10200.00,110000.1641,0.00041357
"",32,13,690.00,843.00,54,0.4803,223.00,138.00,1357.63,-9673.07,209722.0000,0.00000007
"",32,14,696.79,794.63,59,0.4803,223.00,138.00,1211.85,-8634.64,3023120.2500,0.00223999
"",32,15,698.00,786.00,60,0.5512,246.00,144.00,1800.00,-11600.00,270216.1250,0.00108452
"",32,16,707.00,728.00,65,0.6220,267.00,150.00,2365.80,-10373.10,0.0000,0.00000000
"",32,17,718.83,676.13,70,0.6220,267.00,150.00,2365.80,-10373.10,0.0000,0.00000000
"",32,18,720.00,671.00,70,0.6929,285.00,156.00,3333.33,-9166.67,520119.8750,0.00398118
"",32,19,740.00,616.00,76,0.7480,298.00,160.00,6200.00,-10400.00,0.0000,0.00000000
"",32,20,771.00,564.00,81,0.7795,308.00,163.00,6200.00,-10400.00,0.0000,0.00000000
"",32,21,771.74,562.77,81,0.7795,308.00,163.00,-183.84,308.38,0.0000,0.00000000
"",32,22,771.00,564.00,85,0.7795,308.00,163.00,-183.84,308.38,0.0000,0.00000000
"",31,0,678.00,1097.00,0,0.2283,157.00,97.00,0.00,0.00,0.0000,0.00000000
"",31,1,678.00,1097.00,10,0.2362,158.00,98.00,0.00,0.00,0.0000,0.00000000
"",31,2,678.00,1097.00,16,0.2362,158.00,98.00,0.00,0.00,0.0000,0.00000000
"",31,3,678.00,1097.00,16,0.2362,158.00,98.00,0.00,0.00,126491.1094,0.00000000
"",31,4,678.00,1097.00,21,0.2913,163.00,117.00,-200.00,-600.00,46480.6953,0.00000965
"",31,5,677.00,1094.00,26,0.2992,164.00,118.00,-126.53,-379.52,1762142.8750,1.97657669
"",31,6,676.87,1093.62,27,0.2992,164.00,118.00,-374.69,-2124.10,268984.2813,0.00847726
"",31,7,675.00,1083.00,32,0.3071,165.00,120.00,-800.00,-3400.00,22051.1875,0.00000006
