method,gesture_index,point_index,x,y,time_offset_ms,pressure,touch_major,touch_minor,vx_px_s,vy_px_s,accel_px_s2,curvature
"test3",22,18,669.38,437.10,1204,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",21,0,686.66,860.97,0,1.0000,0.00,0.00,-140.50,-165.29,2059.6272,0.00347227
"test3",21,1,669.66,840.97,121,1.0000,0.00,0.00,-316.46,-341.77,4454.7324,0.00000000
"test3",21,2,644.66,813.97,200,1.0000,0.00,0.00,-555.56,-600.00,3569.3496,0.00000000
"test3",21,3,619.66,786.97,245,1.0000,0.00,0.00,-446.43,-482.14,2070.6448,0.00000000
"test3",21,4,594.66,759.97,301,1.0000,0.00,0.00,-367.65,-397.06,227.3647,0.00000000
"test3",21,5,569.66,732.97,369,1.0000,0.00,0.00,-357.14,-385.71,5006.3589,0.00000000
"test3",21,6,544.66,705.97,439,1.0000,0.00,0.00,-595.24,-642.86,7975.8169,0.00000000
"test3",21,7,519.66,678.97,481,1.0000,0.00,0.00,-367.65,-397.06,1535.7109,0.00000000
"test3",21,8,494.66,651.97,549,1.0000,0.00,0.00,-438.60,-473.68,202.2415,0.00000000
"test3",21,9,469.66,624.97,606,1.0000,0.00,0.00,-446.43,-482.14,2070.6448,0.00000000
"test3",21,10,444.66,597.97,662,1.0000,0.00,0.00,-367.65,-397.06,2063.1262,0.00000000
"test3",21,11,419.66,570.97,730,1.0000,0.00,0.00,-462.96,-500.00,870.2694,0.00000000
"test3",21,12,394.66,543.97,784,1.0000,0.00,0.00,-431.03,-465.52,2699.0830,0.00000000
"test3",21,13,369.66,516.97,842,1.0000,0.00,0.00,-324.68,-350.65,4413.3198,0.00000000
"test3",21,14,344.66,489.97,919,1.0000,0.00,0.00,-555.56,-600.00,3825.5222,0.00000000
"test3",21,15,319.66,462.97,964,1.0000,0.00,0.00,-438.60,-473.68,3207.7856,0.00268604
"test3",21,16,294.66,435.97,1021,1.0000,0.00,0.00,-275.36,-391.30,6934.4985,0.00000000
"test3",21,17,275.66,408.97,1090,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",21,18,275.66,408.97,1145,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",20,0,733.66,827.97,0,1.0000,0.00,0.00,8.85,0.00,5314.9814,0.00000000
"test3",20,1,734.66,827.97,113,1.0000,0.00,0.00,-107.14,-589.29,1755.9736,0.00000000
"test3",20,2,728.66,794.97,169,1.0000,0.00,0.00,-89.55,-492.54,1467.6796,0.00000000
"test3",20,3,722.66,761.97,236,1.0000,0.00,0.00,-107.14,-589.29,368.8095,0.00000000
"test3",20,4,716.66,728.97,292,1.0000,0.00,0.00,-103.45,-568.97,1208.5547,0.00000000
"test3",20,5,710.66,695.97,350,1.0000,0.00,0.00,-90.91,-500.00,1374.9926,0.00000000
"test3",20,6,704.66,662.97,416,1.0000,0.00,0.00,-107.14,-589.29,0.0000,0.00000000
"test3",20,7,698.66,629.97,472,1.0000,0.00,0.00,-107.14,-589.29,3113.8735,0.00000000
"test3",20,8,692.66,596.97,528,1.0000,0.00,0.00,-75.95,-417.72,4060.5847,0.00000000
"test3",20,9,686.66,563.97,607,1.0000,0.00,0.00,-133.33,-733.33,3487.0461,0.00000000
"test3",20,10,680.66,530.97,652,1.0000,0.00,0.00,-105.26,-578.95,2779.4014,0.00000000
"test3",20,11,674.66,497.97,709,1.0000,0.00,0.00,-76.92,-423.08,1901.0303,0.00000000
"test3",20,12,668.66,464.97,787,1.0000,0.00,0.00,-103.45,-568.97,543.8497,0.00000000
"test3",20,13,662.66,431.97,845,1.0000,0.00,0.00,-109.09,-600.00,2119.7537,0.00000000
"test3",20,14,656.66,398.97,900,1.0000,0.00,0.00,-88.24,-485.29,1554.3604,0.00000000
"test3",20,15,650.66,365.97,968,1.0000,0.00,0.00,-107.14,-589.29,1887.4375,0.00000000
"test3",20,16,644.66,332.97,1024,1.0000,0.00,0.00,-88.24,-485.29,7912.2510,0.00049148
"test3",20,17,638.66,299.97,1092,1.0000,0.00,0.00,0.00,45.45,0.0000,0.00000000
"test3",20,18,638.66,301.97,1136,0.0000,0.00,0.00,0.00,45.45,0.0000,0.00000000
"test3",19,0,220.66,833.97,0,1.0000,0.00,0.00,150.84,-128.49,2433.9958,0.00190029
"test3",19,1,247.66,810.97,179,1.0000,0.00,0.00,473.68,-421.05,1659.5137,0.00000000
"test3",19,2,274.66,786.97,236,1.0000,0.00,0.00,402.99,-358.21,0.0000,0.00000000
"test3",19,3,301.66,762.97,303,1.0000,0.00,0.00,402.99,-358.21,3934.2854,0.00000000
"test3",19,4,328.66,738.97,370,1.0000,0.00,0.00,600.00,-533.33,5857.7139,0.00000000
"test3",19,5,355.66,714.97,415,1.0000,0.00,0.00,402.99,-358.21,1411.8252,0.00000000
"test3",19,6,382.66,690.97,482,1.0000,0.00,0.00,473.68,-421.05,198.5485,0.00000000
"test3",19,7,409.66,666.97,539,1.0000,0.00,0.00,482.14,-428.57,2032.8323,0.00000000
"test3",19,8,436.66,642.97,595,1.0000,0.00,0.00,397.06,-352.94,1674.0972,0.00000000
"test3",19,9,463.66,618.97,663,1.0000,0.00,0.00,482.14,-428.57,0.0000,0.00000000
"test3",19,10,490.66,594.97,719,1.0000,0.00,0.00,482.14,-428.57,3353.7449,0.00000000
"test3",19,11,517.66,570.97,775,1.0000,0.00,0.00,341.77,-303.80,4604.3306,0.00000000
"test3",19,12,544.66,546.97,854,1.0000,0.00,0.00,613.64,-545.45,4255.6743,0.00000000
"test3",19,13,571.66,522.97,898,1.0000,0.00,0.00,473.68,-421.05,2953.4883,0.00041323
"test3",19,14,598.66,498.97,955,1.0000,0.00,0.00,341.77,-316.46,2421.5586,0.00000000
"test3",19,15,625.66,473.97,1034,1.0000,0.00,0.00,482.14,-446.43,2070.6448,0.00000000
"test3",19,16,652.66,448.97,1090,1.0000,0.00,0.00,397.06,-367.65,7957.7720,0.00000000
"test3",19,17,679.66,423.97,1158,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",19,18,679.66,423.97,1214,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",18,0,487.66,881.97,0,1.0000,0.00,0.00,-66.30,-138.12,2816.3125,0.00439541
"test3",18,1,475.66,856.97,181,1.0000,0.00,0.00,-303.57,-589.29,3446.2703,0.00000000
"test3",18,2,458.66,823.97,237,1.0000,0.00,0.00,-215.19,-417.72,4979.7153,0.00000000
"test3",18,3,441.66,790.97,316,1.0000,0.00,0.00,-395.35,-767.44,4931.0674,0.00000000
"test3",18,4,424.66,757.97,359,1.0000,0.00,0.00,-298.25,-578.95,1848.2418,0.00000000
"test3",18,5,407.66,724.97,416,1.0000,0.00,0.00,-250.00,-485.29,119.8211,0.00000000
"test3",18,6,390.66,691.97,484,1.0000,0.00,0.00,-253.73,-492.54,4042.8274,0.00000000
"test3",18,7,373.66,658.97,551,1.0000,0.00,0.00,-377.78,-733.33,6019.3208,0.00000000
"test3",18,8,356.66,625.97,596,1.0000,0.00,0.00,-253.73,-492.54,121.6095,0.00000000
"test3",18,9,339.66,592.97,663,1.0000,0.00,0.00,-250.00,-485.29,1720.2836,0.00000000
"test3",18,10,322.66,559.97,731,1.0000,0.00,0.00,-303.57,-589.29,2088.9158,0.00000000
"test3",18,11,305.66,526.97,787,1.0000,0.00,0.00,-250.00,-485.29,4378.9033,0.00000000
"test3",18,12,288.66,493.97,855,1.0000,0.00,0.00,-386.36,-750.00,7121.8784,0.00000000
"test3",18,13,271.66,460.97,899,1.0000,0.00,0.00,-242.86,-471.43,2066.1274,0.00000000
"test3",18,14,254.66,427.97,969,1.0000,0.00,0.00,-309.09,-600.00,219.1348,0.00000000
"test3",18,15,237.66,394.97,1024,1.0000,0.00,0.00,-303.57,-589.29,2325.4768,0.00027369
"test3",18,16,220.66,361.97,1080,1.0000,0.00,0.00,-250.00,-470.59,1409.3270,0.00215689
"test3",18,17,203.66,329.97,1148,1.0000,0.00,0.00,-327.27,-527.27,11283.3369,0.00000000
"test3",18,18,185.66,300.97,1203,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",18,19,185.66,300.97,1260,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",17,0,804.14,996.05,0,1.0000,0.00,0.00,-44.44,-66.67,12794.7666,0.17143899
"test3",17,1,802.14,993.05,45,1.0000,0.00,0.00,-321.43,-571.43,1922.1477,0.00000000
"test3",17,2,784.14,961.05,101,1.0000,0.00,0.00,-268.66,-477.61,0.0000,0.00000000
"test3",17,3,766.14,929.05,168,1.0000,0.00,0.00,-268.66,-477.61,3998.5776,0.00000000
"test3",17,4,748.14,897.05,235,1.0000,0.00,0.00,-400.00,-711.11,6475.3301,0.00000000
"test3",17,5,730.14,865.05,280,1.0000,0.00,0.00,-257.14,-457.14,576.3753,0.00000000
"test3",17,6,712.14,833.05,350,1.0000,0.00,0.00,-276.92,-492.31,3862.2090,0.00000000
"test3",17,7,694.14,801.05,415,1.0000,0.00,0.00,-400.00,-711.11,9065.4619,0.00000000
"test3",17,8,676.14,769.05,460,1.0000,0.00,0.00,-200.00,-355.56,13652.8018,0.00000005
"test3",17,9,658.14,737.05,550,1.0000,0.00,0.00,-802.41,-1426.51,30077.9707,0.00000000
"test3",17,10,631.66,689.97,583,1.0000,0.00,0.00,-315.79,-561.40,1828.0116,0.00000000
"test3",17,11,613.66,657.97,640,1.0000,0.00,0.00,-264.71,-470.59,1701.4547,0.00000000
"test3",17,12,595.66,625.97,708,1.0000,0.00,0.00,-321.43,-571.43,0.0000,0.00000000
"test3",17,13,577.66,593.97,764,1.0000,0.00,0.00,-321.43,-571.43,2066.0520,0.00000000
"test3",17,14,559.66,561.97,820,1.0000,0.00,0.00,-264.71,-470.59,115.0741,0.00000000
"test3",17,15,541.66,529.97,888,1.0000,0.00,0.00,-260.87,-463.77,2142.1223,0.00000000
"test3",17,16,523.66,497.97,957,1.0000,0.00,0.00,-333.33,-592.59,449.6756,0.00000000
"test3",17,17,505.66,465.97,1011,1.0000,0.00,0.00,-321.43,-571.43,205.3973,0.00000000
"test3",17,18,487.66,433.97,1067,1.0000,0.00,0.00,-315.79,-561.40,1828.0116,0.00000000
"test3",17,19,469.66,401.97,1124,1.0000,0.00,0.00,-264.71,-470.59,1876.7556,0.00000000
"test3",17,20,451.66,369.97,1192,1.0000,0.00,0.00,-327.27,-581.82,721.0443,0.00035093
"test3",17,21,433.66,337.97,1247,1.0000,0.00,0.00,-315.79,-543.86,10905.9434,0.00056412
"test3",17,22,415.66,306.97,1304,1.0000,0.00,0.00,-14.71,0.00,0.0000,0.00000000
"test3",17,23,414.66,306.97,1372,0.0000,0.00,0.00,-14.71,0.00,0.0000,0.00000000
"test3",16,0,434.08,865.07,0,1.0000,0.00,0.00,0.00,-7.94,120.7942,0.00000000
"test3",16,1,434.08,864.07,126,1.0000,0.00,0.00,12.99,0.00,6959.0210,31.62500000
"test3",16,2,435.08,864.07,203,1.0000,0.00,0.00,357.14,-410.71,4383.4585,0.00233731
"test3",16,3,455.08,841.07,259,1.0000,0.00,0.00,545.45,-568.18,7653.5674,0.00001321
"test3",16,4,479.08,816.07,303,1.0000,0.00,0.00,312.50,-325.00,2259.7620,0.00076107
"test3",16,5,504.08,790.07,383,1.0000,0.00,0.00,446.43,-446.43,3074.7344,0.00000000
"test3",16,6,529.08,765.07,439,1.0000,0.00,0.00,568.18,-568.18,6213.5947,0.00036603
"test3",16,7,554.08,740.07,483,1.0000,0.00,0.00,367.65,-382.35,1493.3683,0.00064691
"test3",16,8,579.08,714.07,551,1.0000,0.00,0.00,446.43,-446.43,0.0000,0.00000000
"test3",16,9,604.08,689.07,607,1.0000,0.00,0.00,446.43,-446.43,1949.6997,0.00045911
"test3",16,10,629.08,664.07,663,1.0000,0.00,0.00,362.32,-376.81,1928.4387,0.00000000
"test3",16,11,654.08,638.07,732,1.0000,0.00,0.00,454.55,-472.73,212.9247,0.00000000
"test3",16,12,679.08,612.07,787,1.0000,0.00,0.00,446.43,-464.29,2360.3660,0.00043238
"test3",16,13,704.08,586.07,843,1.0000,0.00,0.00,362.32,-362.32,2084.9309,0.00070968
"test3",16,14,729.08,561.07,912,1.0000,0.00,0.00,454.55,-472.73,9855.2500,0.00043952
"test3",16,15,754.08,535.07,967,1.0000,0.00,0.00,71.43,-89.29,0.0000,0.00000000
"test3",16,16,758.08,530.07,1023,0.0000,0.00,0.00,71.43,-89.29,0.0000,0.00000000
"test3",15,0,748.08,888.07,0,1.0000,0.00,0.00,-27.78,-55.56,3249.8203,0.02299958
"test3",15,1,743.08,878.07,180,1.0000,0.00,0.00,-303.57,-571.43,0.0000,0.00000000
"test3",15,2,726.08,846.07,236,1.0000,0.00,0.00,-303.57,-571.43,2039.0542,0.00000000
"test3",15,3,709.08,814.07,292,1.0000,0.00,0.00,-250.00,-470.59,116.9607,0.00000000
"test3",15,4,692.08,782.07,360,1.0000,0.00,0.00,-253.73,-477.61,1585.5776,0.00000000
"test3",15,5,675.08,750.07,427,1.0000,0.00,0.00,-303.57,-571.43,0.0000,0.00000000
"test3",15,6,658.08,718.07,483,1.0000,0.00,0.00,-303.57,-571.43,202.7135,0.00000000
"test3",15,7,641.08,686.07,539,1.0000,0.00,0.00,-298.25,-561.40,3105.8340,0.00000000
"test3",15,8,624.08,654.07,596,1.0000,0.00,0.00,-215.19,-405.06,2384.6135,0.00000000
"test3",15,9,607.08,622.07,675,1.0000,0.00,0.00,-303.57,-571.43,3180.3638,0.00044466
"test3",15,10,590.08,590.07,731,1.0000,0.00,0.00,-377.78,-733.33,6492.6230,0.00021993
"test3",15,11,573.08,557.07,776,1.0000,0.00,0.00,-250.00,-470.59,1852.2313,0.00000000
"test3",15,12,556.08,525.07,844,1.0000,0.00,0.00,-309.09,-581.82,420.3027,0.00000000
"test3",15,13,539.08,493.07,899,1.0000,0.00,0.00,-298.25,-561.40,2911.5815,0.00025781
"test3",15,14,522.08,461.07,956,1.0000,0.00,0.00,-215.19,-417.72,2244.3708,0.00046883
"test3",15,15,505.08,428.07,1035,1.0000,0.00,0.00,-303.57,-571.43,2824.4668,0.00000000
"test3",15,16,488.08,396.07,1091,1.0000,0.00,0.00,-377.78,-711.11,5584.9014,0.00023999
"test3",15,17,471.08,364.07,1136,1.0000,0.00,0.00,-253.73,-492.54,1392.7755,0.00039761
"test3",15,18,454.08,331.07,1203,1.0000,0.00,0.00,-303.57,-571.43,202.7135,0.00000000
"test3",15,19,437.08,299.07,1259,1.0000,0.00,0.00,-298.25,-561.40,11051.5791,0.00047922
"test3",15,20,420.08,267.07,1316,1.0000,0.00,0.00,-12.50,0.00,0.0000,0.00000000
"test3",15,21,419.08,267.07,1396,0.0000,0.00,0.00,-12.50,0.00,0.0000,0.00000000
"test3",14,0,580.08,843.07,0,1.0000,0.00,0.00,0.00,-16.76,907.8876,0.69785565
"test3",14,1,580.08,840.07,179,1.0000,0.00,0.00,35.09,-175.44,7286.5244,0.06334040
"test3",14,2,582.08,830.07,236,1.0000,0.00,0.00,0.00,-589.29,1727.6497,0.00000000
"test3",14,3,582.08,797.07,292,1.0000,0.00,0.00,0.00,-492.54,1140.7192,0.00000000
"test3",14,4,582.08,764.07,359,1.0000,0.00,0.00,0.00,-568.97,726.6477,0.00000000
"test3",14,5,582.08,731.07,417,1.0000,0.00,0.00,0.00,-611.11,3677.9832,0.00000000
"test3",14,6,582.08,698.07,471,1.0000,0.00,0.00,0.00,-412.50,4218.7500,0.00000000
"test3",14,7,582.08,665.07,551,1.0000,0.00,0.00,0.00,-750.00,7430.0693,0.00000000
"test3",14,8,582.08,632.07,595,1.0000,0.00,0.00,0.00,-423.08,3773.2610,0.00000000
"test3",14,9,582.08,599.07,673,1.0000,0.00,0.00,0.00,-717.39,2784.9043,0.00000000
"test3",14,10,582.08,566.07,719,1.0000,0.00,0.00,0.00,-589.29,1982.5865,0.00000000
"test3",14,11,582.08,533.07,775,1.0000,0.00,0.00,0.00,-478.26,206.9052,0.00000000
"test3",14,12,582.08,500.07,844,1.0000,0.00,0.00,0.00,-492.54,3842.7266,0.00000000
"test3",14,13,582.08,467.07,911,1.0000,0.00,0.00,0.00,-750.00,6016.0430,0.00000000
"test3",14,14,582.08,434.07,955,1.0000,0.00,0.00,0.00,-485.29,1529.2883,0.00000000
"test3",14,15,582.08,401.07,1023,1.0000,0.00,0.00,0.00,-589.29,0.0000,0.00000000
"test3",14,16,582.08,368.07,1079,1.0000,0.00,0.00,0.00,-589.29,1856.9929,0.00000000
"test3",14,17,582.08,335.07,1135,1.0000,0.00,0.00,0.00,-485.29,1529.2883,0.00000000
"test3",14,18,582.08,302.07,1203,1.0000,0.00,0.00,0.00,-589.29,318.8775,0.00091827
"test3",14,19,582.08,269.07,1259,1.0000,0.00,0.00,-17.86,-589.29,10778.2490,0.00075584
"test3",14,20,581.08,236.07,1315,1.0000,0.00,0.00,-14.29,14.29,0.0000,0.00000000
"test3",14,21,580.08,237.07,1385,0.0000,0.00,0.00,-14.29,14.29,0.0000,0.00000000
"test3",13,0,310.08,841.07,0,1.0000,0.00,0.00,0.00,-32.26,903.4791,0.13839284
"test3",13,1,310.08,837.07,124,1.0000,0.00,0.00,-17.86,-142.86,8490.7705,0.27096823
"test3",13,2,309.08,829.07,180,1.0000,0.00,0.00,250.00,-535.71,901.9221,0.00088193
"test3",13,3,323.08,799.07,236,1.0000,0.00,0.00,285.71,-571.43,2013.2671,0.00000000
"test3",13,4,339.08,767.07,292,1.0000,0.00,0.00,235.29,-470.59,2012.5125,0.00375130
"test3",13,5,355.08,735.07,360,1.0000,0.00,0.00,350.88,-543.86,412.9012,0.00000000
"test3",13,6,375.08,704.07,417,1.0000,0.00,0.00,363.64,-563.64,2184.2896,0.00000000
"test3",13,7,395.08,673.07,472,1.0000,0.00,0.00,298.51,-462.69,1441.7993,0.00000000
"test3",13,8,415.08,642.07,539,1.0000,0.00,0.00,350.88,-543.86,202.7634,0.00000000
"test3",13,9,435.08,611.07,596,1.0000,0.00,0.00,357.14,-553.57,2075.9902,0.00000000
"test3",13,10,455.08,580.07,652,1.0000,0.00,0.00,294.12,-455.88,1539.6754,0.00000000
"test3",13,11,475.08,549.07,720,1.0000,0.00,0.00,350.88,-543.86,412.9012,0.00000000
"test3",13,12,495.08,518.07,777,1.0000,0.00,0.00,363.64,-563.64,2184.2896,0.00000000
"test3",13,13,515.08,487.07,832,1.0000,0.00,0.00,298.51,-462.69,1614.2996,0.00000000
"test3",13,14,535.08,456.07,899,1.0000,0.00,0.00,357.14,-553.57,2075.9902,0.00000000
"test3",13,15,555.08,425.07,955,1.0000,0.00,0.00,294.12,-455.88,0.0000,0.00000000
"test3",13,16,575.08,394.07,1023,1.0000,0.00,0.00,294.12,-455.88,4077.8062,0.00000000
"test3",13,17,595.08,363.07,1091,1.0000,0.00,0.00,444.44,-688.89,3578.5642,0.00000000
"test3",13,18,615.08,332.07,1136,1.0000,0.00,0.00,357.14,-553.57,11763.9453,0.00000000
"test3",13,19,635.08,301.07,1192,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",13,20,635.08,301.07,1259,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",12,0,404.08,913.07,0,1.0000,0.00,0.00,0.00,-27.62,3187.7217,0.52654541
"test3",12,1,404.08,908.07,181,1.0000,0.00,0.00,-72.73,-600.00,2229.6396,0.00000000
"test3",12,2,400.08,875.07,236,1.0000,0.00,0.00,-57.97,-478.26,208.4196,0.00000000
"test3",12,3,396.08,842.07,305,1.0000,0.00,0.00,-59.70,-492.54,3870.8530,0.00000000
"test3",12,4,392.08,809.07,372,1.0000,0.00,0.00,-90.91,-750.00,6060.0767,0.00000000
"test3",12,5,388.08,776.07,416,1.0000,0.00,0.00,-58.82,-485.29,0.0000,0.00000000
"test3",12,6,384.08,743.07,484,1.0000,0.00,0.00,-58.82,-485.29,3921.2263,0.00000000
"test3",12,7,380.08,710.07,552,1.0000,0.00,0.00,-90.91,-750.00,6060.0767,0.00000000
"test3",12,8,376.08,677.07,596,1.0000,0.00,0.00,-58.82,-485.29,1540.4818,0.00000000
"test3",12,9,372.08,644.07,664,1.0000,0.00,0.00,-71.43,-589.29,0.0000,0.00000000
"test3",12,10,368.08,611.07,720,1.0000,0.00,0.00,-71.43,-589.29,1870.5850,0.00000000
"test3",12,11,364.08,578.07,776,1.0000,0.00,0.00,-58.82,-485.29,1540.4818,0.00000000
"test3",12,12,360.08,545.07,844,1.0000,0.00,0.00,-71.43,-589.29,185.9641,0.00000000
"test3",12,13,356.08,512.07,900,1.0000,0.00,0.00,-70.18,-578.95,1655.0663,0.00000000
"test3",12,14,352.08,479.07,957,1.0000,0.00,0.00,-58.82,-485.29,1699.1984,0.00000000
"test3",12,15,348.08,446.07,1025,1.0000,0.00,0.00,-72.73,-600.00,385.5765,0.00000000
"test3",12,16,344.08,413.07,1080,1.0000,0.00,0.00,-70.18,-578.95,1655.0663,0.00000000
"test3",12,17,340.08,380.07,1137,1.0000,0.00,0.00,-58.82,-485.29,1699.1984,0.00000000
"test3",12,18,336.08,347.07,1205,1.0000,0.00,0.00,-72.73,-600.00,10930.5352,0.00173376
"test3",12,19,332.08,314.07,1260,1.0000,0.00,0.00,-35.09,0.00,0.0000,0.00000000
"test3",12,20,330.08,314.07,1317,0.0000,0.00,0.00,-35.09,0.00,0.0000,0.00000000
"test3",11,0,660.33,809.50,0,1.0000,0.00,0.00,0.00,5.56,1318.2261,0.00000000
"test3",11,1,660.33,810.50,180,1.0000,0.00,0.00,-89.29,-214.29,2704.4102,0.00057066
"test3",11,2,650.33,786.50,292,1.0000,0.00,0.00,-208.96,-492.54,1568.5796,0.00000000
"test3",11,3,636.33,753.50,359,1.0000,0.00,0.00,-250.00,-589.29,0.0000,0.00000000
"test3",11,4,622.33,720.50,415,1.0000,0.00,0.00,-250.00,-589.29,2017.1949,0.00000000
"test3",11,5,608.33,687.50,471,1.0000,0.00,0.00,-205.88,-485.29,1336.6134,0.00000000
"test3",11,6,594.33,654.50,539,1.0000,0.00,0.00,-241.38,-568.97,789.3354,0.00000000
"test3",11,7,580.33,621.50,597,1.0000,0.00,0.00,-259.26,-611.11,2385.2419,0.00000000
"test3",11,8,566.33,588.50,651,1.0000,0.00,0.00,-208.96,-492.54,1400.9645,0.00000000
"test3",11,9,552.33,555.50,718,1.0000,0.00,0.00,-245.61,-578.95,4125.5454,0.00045372
"test3",11,10,538.33,522.50,775,1.0000,0.00,0.00,-144.44,-366.67,12616.6299,0.00289920
"test3",11,11,525.33,489.50,865,1.0000,0.00,0.00,-522.66,-1437.32,30852.6719,0.00017905
"test3",11,12,508.08,442.07,898,1.0000,0.00,0.00,-161.76,-485.29,1612.0114,0.00000000
"test3",11,13,497.08,409.07,966,1.0000,0.00,0.00,-196.43,-589.29,0.0000,0.00000000
"test3",11,14,486.08,376.07,1022,1.0000,0.00,0.00,-196.43,-589.29,0.0000,0.00000000
"test3",11,15,475.08,343.07,1078,1.0000,0.00,0.00,-196.43,-589.29,1957.4424,0.00000000
"test3",11,16,464.08,310.07,1134,1.0000,0.00,0.00,-161.76,-485.29,1451.7534,0.00000000
"test3",11,17,453.08,277.07,1202,1.0000,0.00,0.00,-192.98,-578.95,389.3229,0.00000000
"test3",11,18,442.08,244.07,1259,1.0000,0.00,0.00,-200.00,-600.00,11728.1875,0.00295935
"test3",11,19,431.08,211.07,1314,1.0000,0.00,0.00,-58.82,29.41,967.1574,0.00000000
"test3",11,20,427.08,213.07,1382,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",11,21,427.08,213.07,1439,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",10,0,158.19,831.49,0,1.0000,0.00,0.00,0.00,-20.24,847.0408,0.75037974
"test3",10,1,158.19,826.49,247,1.0000,0.00,0.00,75.95,-215.19,6960.4585,0.00466804
"test3",10,2,164.19,809.49,326,1.0000,0.00,0.00,276.96,-727.01,11999.4258,0.00058974
"test3",10,3,173.33,785.50,359,1.0000,0.00,0.00,147.06,-352.94,2522.0381,0.01024124
"test3",10,4,183.33,761.50,427,1.0000,0.00,0.00,294.12,-441.18,4253.1670,0.00000000
"test3",10,5,203.33,731.50,495,1.0000,0.00,0.00,454.55,-681.82,6405.8018,0.00081628
"test3",10,6,223.33,701.50,539,1.0000,0.00,0.00,318.84,-434.78,1849.9763,0.00248879
"test3",10,7,245.33,671.50,608,1.0000,0.00,0.00,428.57,-500.00,0.0049,0.00000001
"test3",10,8,269.33,643.50,664,1.0000,0.00,0.00,428.57,-500.00,2075.2275,0.00000000
"test3",10,9,293.33,615.50,720,1.0000,0.00,0.00,352.94,-411.76,1885.0908,0.00000000
"test3",10,10,317.33,587.50,788,1.0000,0.00,0.00,436.36,-509.09,217.6988,0.00000000
"test3",10,11,341.33,559.50,843,1.0000,0.00,0.00,428.57,-500.00,2075.2275,0.00000000
"test3",10,12,365.33,531.50,899,1.0000,0.00,0.00,352.94,-411.76,1709.0110,0.00000000
"test3",10,13,389.33,503.50,967,1.0000,0.00,0.00,428.57,-500.00,0.0000,0.00000000
"test3",10,14,413.33,475.50,1023,1.0000,0.00,0.00,428.57,-500.00,3527.8872,0.00000000
"test3",10,15,437.33,447.50,1079,1.0000,0.00,0.00,300.00,-350.00,2469.5210,0.00000000
"test3",10,16,461.33,419.50,1159,1.0000,0.00,0.00,428.57,-500.00,213.8113,0.00000000
"test3",10,17,485.33,391.50,1215,1.0000,0.00,0.00,436.36,-509.09,2473.5637,0.00000000
"test3",10,18,509.33,363.50,1270,1.0000,0.00,0.00,347.83,-405.80,4401.0742,0.00000000
"test3",10,19,533.33,335.50,1339,1.0000,0.00,0.00,545.45,-636.36,16214.8145,0.00026319
"test3",10,20,557.33,307.50,1383,1.0000,0.00,0.00,75.00,-100.00,2821.6677,0.01454546
"test3",10,21,563.33,299.50,1463,1.0000,0.00,0.00,-45.45,90.91,0.0000,0.00000000
"test3",10,22,561.33,303.50,1507,0.0000,0.00,0.00,-45.45,90.91,0.0000,0.00000000
"test3",9,0,359.19,913.49,0,1.0000,0.00,0.00,-52.17,-191.30,2773.2461,0.00984744
"test3",9,1,353.19,891.49,115,1.0000,0.00,0.00,-92.31,-507.69,1275.8627,0.00000000
"test3",9,2,347.19,858.49,180,1.0000,0.00,0.00,-107.14,-589.29,0.0000,0.00000000
"test3",9,3,341.19,825.49,236,1.0000,0.00,0.00,-107.14,-589.29,2015.0902,0.00000000
"test3",9,4,335.19,792.49,292,1.0000,0.00,0.00,-86.96,-478.26,320.2252,0.00000000
"test3",9,5,329.19,759.49,361,1.0000,0.00,0.00,-90.91,-500.00,1215.7833,0.00000000
"test3",9,6,323.19,726.49,427,1.0000,0.00,0.00,-105.26,-578.95,375.3993,0.00000000
"test3",9,7,317.19,693.49,484,1.0000,0.00,0.00,-109.09,-600.00,389.0502,0.00000000
"test3",9,8,311.19,660.49,539,1.0000,0.00,0.00,-105.26,-578.95,1669.9771,0.00000000
"test3",9,9,305.19,627.49,596,1.0000,0.00,0.00,-88.24,-485.29,1554.3604,0.00000000
"test3",9,10,299.19,594.49,664,1.0000,0.00,0.00,-107.14,-589.29,0.0000,0.00000000
"test3",9,11,293.19,561.49,720,1.0000,0.00,0.00,-107.14,-589.29,1755.9736,0.00000000
"test3",9,12,287.19,528.49,776,1.0000,0.00,0.00,-89.55,-492.54,1467.6796,0.00000000
"test3",9,13,281.19,495.49,843,1.0000,0.00,0.00,-107.14,-589.29,368.8095,0.00000000
"test3",9,14,275.19,462.49,899,1.0000,0.00,0.00,-103.45,-568.97,1208.5547,0.00000000
